Temperature,Light,CO2,HumidityRatio,LOG_CO2,LOG_HR,GRAD_CO2,GRAD_HR,HRCO2,GRAD_HRCO2,FLAG_BusinessHour,HOUR(date),DAY(date),WEEKDAY(date),PERCENTILE(Temperature),PERCENTILE(Humidity),PERCENTILE(Light),PERCENTILE(CO2),PERCENTILE(HumidityRatio),PERCENTILE(LOG_CO2),PERCENTILE(LOG_HR),PERCENTILE(GRAD_CO2),PERCENTILE(GRAD_HR),PERCENTILE(HRCO2),PERCENTILE(GRAD_HRCO2),RMEAN_CO2,RMEAN_HR
22.89,0.0,691.0,0.00473907551474663,6.53813982376767,-5.351913201380737,0.08333333333337123,4.784728123014871e-06,3.274701180689921,0.0036908031410449738,0,18,4,2,0.9851406115682181,0.6590322976789881,0.31689794915878666,0.7712759425273241,0.820582095050964,0.7712759425273241,0.820582095050964,0.547911547911548,0.8717444717444718,0.8334766056735847,0.7323095823095823,689.8333333333334,0.004732695942188884
22.89,0.0,688.0,0.00474864516581148,6.5337888379333435,-5.349895929871116,-0.16666666666668561,6.379669967156772e-06,3.267067874078298,0.003605746663894349,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7692496622866265,0.8222399607024438,0.7692496622866265,0.8222399607024438,0.4773955773955774,0.9133906633906634,0.8328625813582218,0.7277641277641278,689.3333333333334,0.004739075612156041
22.89,0.0,689.5,0.00474864516581148,6.5359666972333565,-5.349895929871116,-0.25,-1.6187430064850024e-06,3.2741908418270156,-0.002299285339232293,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7705391133488886,0.8222399607024438,0.7705391133488886,0.8222399607024438,0.4573710073710074,0.31891891891891894,0.8333538008105121,0.3786240786240786,689.5,0.004745455282123197
22.79,0.0,689.0,0.00471022404680625,6.535241271013659,-5.358019803761103,-0.7222222222221717,-9.626939100389892e-06,3.2453443682495062,-0.010043287016975988,0,18,4,2,0.9812108559498957,0.6590322976789881,0.31689794915878666,0.7699250890335257,0.817389168611077,0.7699250890335257,0.817389168611077,0.34121621621621623,0.03845208845208845,0.8308977035490606,0.12358722358722359,688.8333333333334,0.004735838126143071
22.79,0.0,685.666666666667,0.004719734999149521,6.5303916009848475,-5.356002625208803,-0.8055555555555429,-9.636722220653007e-06,3.236164964416856,-0.010439301178789773,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7683900282451185,0.8181259977895124,0.7683900282451185,0.8181259977895124,0.32272727272727275,0.03832923832923833,0.8302836792336976,0.11904176904176904,688.0555555555557,0.004726201403922417
22.79,0.0,687.0,0.004719734999149521,6.532334292222349,-5.356002625208803,-0.5833333333333144,-3.2332023864475e-06,3.2424579444157207,-0.004983264374322172,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7687584428343363,0.8181259977895124,0.7687584428343363,0.8181259977895124,0.3767199017199017,0.19815724815724817,0.830774898685988,0.23587223587223588,687.2222222222223,0.004716564681701765
22.79,0.0,688.0,0.004719734999149521,6.5337888379333435,-5.356002625208803,-2.7777777777778283,-5.746481262247118e-07,3.2471776794148703,-0.013465271226454911,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7692496622866265,0.8181259977895124,0.7692496622866265,0.8181259977895124,0.09735872235872235,0.40872235872235874,0.8311433132752057,0.09447174447174447,686.888888888889,0.004719734999149522
22.745,0.0,670.0,0.0047067761580489,6.507277712385012,-5.35875207281418,-5.666666666666686,-7.525126067703565e-06,3.1535400258927626,-0.031779845701584986,0,18,4,2,0.9795529902984158,0.665172540832617,0.31689794915878666,0.7638462483114331,0.8172663637480044,0.7638462483114331,0.8172663637480044,0.03304668304668305,0.06142506142506143,0.824634655532359,0.03525798525798526,681.6666666666666,0.004715415385449315
22.7,0.0,668.666666666667,0.00468754308384392,6.505285679853771,-5.362846696507811,-6.055555555555486,-9.679700057833168e-06,3.1344038087303026,-0.0350588627746411,0,18,4,2,0.9769126857423553,0.6606287608989316,0.31689794915878666,0.7632936264276066,0.8156699005280609,0.7632936264276066,0.8156699005280609,0.028255528255528257,0.03771498771498771,0.8232838020385608,0.029606879606879608,675.5555555555557,0.004704684747014115
22.7,0.0,670.0,0.00469384871410812,6.507277712385012,-5.361502411704536,-3.5,-6.468954830363138e-06,3.1448786384524405,-0.020840329090845877,0,18,4,2,0.9769126857423553,0.665172540832617,0.31689794915878666,0.7638462483114331,0.8163453272749601,0.7638462483114331,0.8163453272749601,0.07506142506142506,0.08034398034398034,0.823775021490851,0.06388206388206388,669.5555555555557,0.004696055985333649
22.7,0.0,667.0,0.00469384871410812,6.502790045915623,-5.361502411704536,-1.194444444444514,-4.793793861198031e-06,3.1307970923101163,-0.008799488787435639,0,18,4,2,0.9769126857423553,0.665172540832617,0.31689794915878666,0.7629866142699251,0.8163453272749601,0.7629866142699251,0.8163453272749601,0.24133906633906635,0.12714987714987716,0.822915387449343,0.142997542997543,668.5555555555557,0.004691746837353389
22.6666666666667,0.0,664.5,0.004671707764617511,6.4990348781533,-5.366230585794094,-0.6944444444445139,2.270831980970625e-07,3.104349809588336,-0.003088576800654108,0,18,4,2,0.9743337836178313,0.6576200417536534,0.31689794915878666,0.7618199680707356,0.8146874616234803,0.7618199680707356,0.8146874616234803,0.3455773955773956,0.5737100737100738,0.8204592901878914,0.3296068796068796,667.1666666666666,0.004686468397611253
22.7,0.0,670.0,0.00471104653252311,6.507277712385012,-5.357845201893547,0.5555555555555429,-3.9919061659019275e-06,3.1564011767904834,-6.916947083945857e-05,0,18,4,2,0.9769126857423553,0.6773916247083385,0.31689794915878666,0.7638462483114331,0.8175119734741496,0.7638462483114331,0.8175119734741496,0.6554054054054054,0.157002457002457,0.8247574603954316,0.5168304668304669,667.1666666666666,0.004692201003749583
22.6,0.0,670.333333333333,0.00465269945869772,6.507775101104542,-5.3703076990723035,1.805555555555543,-1.1070702248852128e-05,3.118859537147037,0.0010192468733283278,0,18,4,2,0.9696671988210733,0.6576200417536534,0.31689794915878666,0.7640918580375783,0.8132752056981456,0.7640918580375783,0.8132752056981456,0.8479115479115479,0.02727272727272727,0.8218101436816898,0.587960687960688,668.2777777777777,0.004678484585279449
22.6,0.0,672.0,0.0046464328065348,6.51025834052315,-5.371655492163706,-0.75,-1.5930921970251817e-05,3.1224028459913855,-0.014123979917893159,0,18,4,2,0.9696671988210733,0.6526464447992141,0.31689794915878666,0.7645830774898686,0.8126611813827828,0.7645830774898686,0.8126611813827828,0.33507371007371006,0.008968058968058967,0.8221785582709076,0.09029484029484029,670.7777777777777,0.004670059599251879
22.6,0.0,658.0,0.00464073595878431,6.489204931325317,-5.372882313514532,-3.6388888888888573,-1.11962001093e-05,3.0536042608800757,-0.02441314461104671,0,18,4,2,0.9696671988210733,0.6477956527078472,0.31689794915878666,0.758504236767776,0.8122313643620287,0.758504236767776,0.8122313643620287,0.0718058968058968,0.026044226044226043,0.8155470956649883,0.052948402948402945,666.7777777777777,0.0046466227413389455
22.6,0.0,660.5,0.00465583283178072,6.49299712396238,-5.369634473024723,-3.9722222222221717,1.5666708743202265e-06,3.075177585391166,-0.017434758987359356,0,18,4,2,0.9696671988210733,0.6590322976789881,0.31689794915878666,0.7600392975561833,0.8138278275819723,0.7600392975561833,0.8138278275819723,0.06412776412776412,0.6863636363636364,0.8171435588849318,0.07604422604422605,663.5,0.004647667199033279
22.6,0.0,658.0,0.00465269945869772,6.489204931325317,-5.3703076990723035,-2.8333333333333144,3.560587526555293e-06,3.0614762438231,-0.010826726371997886,0,18,4,2,0.9696671988210733,0.6576200417536534,0.31689794915878666,0.758504236767776,0.8132752056981456,0.758504236767776,0.8132752056981456,0.09588452088452089,0.8178132678132678,0.8159155102542061,0.11547911547911548,658.8333333333334,0.004649756083087586
22.6,0.0,655.0,0.00465583283178072,6.484635235635252,-5.369634473024723,-1.5416666666666856,2.5161454994017396e-06,3.049570504816372,-0.005522118543722199,0,18,4,2,0.9696671988210733,0.6590322976789881,0.31689794915878666,0.7572761881370502,0.8138278275819723,0.7572761881370502,0.8138278275819723,0.19477886977886977,0.7597051597051597,0.8151786810757706,0.21744471744471744,657.8333333333334,0.0046547883740863895
22.6,0.0,654.25,0.00465583283178072,6.483489541410255,-5.369634473024723,-2.7083333333333712,-1.0444420271535533e-06,3.046078630192536,-0.01328112339786336,0,18,4,2,0.9696671988210733,0.6590322976789881,0.31689794915878666,0.7568463711162962,0.8138278275819723,0.7568463711162962,0.8138278275819723,0.10030712530712531,0.37776412776412777,0.8145646567604077,0.09557739557739557,655.75,0.0046547883740863895
22.6,0.0,648.0,0.0046464328065348,6.473890696352274,-5.371655492163706,-2.7222222222221717,-9.222713494220006e-06,3.0108884586345503,-0.01865075983438591,0,18,4,2,0.9696671988210733,0.6526464447992141,0.31689794915878666,0.7538990544025543,0.8126611813827828,0.7538990544025543,0.8126611813827828,0.09993857493857494,0.041891891891891894,0.8106349011420853,0.07211302211302212,652.4166666666666,0.004652699490032082
22.5,0.0,648.666666666667,0.004606763202978321,6.474918974077841,-5.380229793746286,-2.430555555555486,-1.2912238073017803e-05,2.9882537309986055,-0.019679374874104205,0,18,4,2,0.9602112243644848,0.6463833967825126,0.31689794915878666,0.7541446641286995,0.8103892914159401,0.7541446641286995,0.8103892914159401,0.11461916461916462,0.017936117936117935,0.8085472184698514,0.06781326781326781,650.3055555555557,0.0046363429470979494
22.5,0.0,646.0,0.00462742903214501,6.470799503782602,-5.37575384974551,-1.7083333333333144,-6.344173245488409e-06,2.989319154765677,-0.012048916995795578,0,18,4,2,0.9602112243644848,0.6590322976789881,0.31689794915878666,0.7527938106349011,0.8111875230259118,0.7527938106349011,0.8111875230259118,0.17542997542997543,0.08353808353808354,0.8087928281959965,0.10491400491400492,647.5555555555557,0.004626875013886047
22.5,0.0,646.0,0.00463677156669758,6.470799503782602,-5.3737369379526445,-1.5277777777778283,1.8340982215780434e-06,2.9953544320866365,-0.005882005570916116,0,18,4,2,0.9602112243644848,0.665172540832617,0.31689794915878666,0.7527938106349011,0.8116787424782022,0.7527938106349011,0.8116787424782022,0.1963759213759214,0.7033169533169533,0.8092840476482869,0.20442260442260443,646.888888888889,0.004623654600606973
22.5,0.0,641.5,0.00462742903214501,6.463809184055691,-5.37575384974551,-2.3611111111111995,-6.091852497868908e-06,2.9684957241210244,-0.014785272902823055,0,18,4,2,0.9602112243644848,0.6590322976789881,0.31689794915878666,0.7514429571411028,0.8111875230259118,0.7514429571411028,0.8111875230259118,0.11842751842751843,0.0891891891891892,0.8074419747021983,0.08685503685503686,644.5,0.004630543210329203
22.39,0.0,639.0,0.00457021208799111,6.459904454377535,-5.388195666402087,-2.1666666666666856,-9.536157358984009e-06,2.920365524226319,-0.016129043323257042,0,18,4,2,0.9501412255925334,0.6438044946579885,0.31689794915878666,0.7501535060788407,0.8052314871668919,0.7501535060788407,0.8052314871668919,0.1323095823095823,0.03943488943488944,0.8041262433992387,0.0800982800982801,642.1666666666666,0.004611470895611235
22.5,0.0,640.0,0.00463677156669758,6.461468176353717,-5.3737369379526445,-2.8333333333333144,-8.130314500875285e-06,2.967533802686451,-0.018246554751765398,0,18,4,2,0.9602112243644848,0.665172540832617,0.31689794915878666,0.7507675303942036,0.8116787424782022,0.7507675303942036,0.8116787424782022,0.09588452088452089,0.05393120393120393,0.8073191698391257,0.07309582309582309,640.1666666666666,0.004611470895611235
22.39,0.0,630.5,0.00457864714513976,6.446513155404975,-5.386351707647498,-3.444444444444457,-6.255848945210286e-06,2.886837025010619,-0.019793239003799368,0,18,4,2,0.9501412255925334,0.6470588235294118,0.31689794915878666,0.7462237504605183,0.8068279503868353,0.7462237504605183,0.8068279503868353,0.07782555282555283,0.08574938574938575,0.8020385607270047,0.0671990171990172,636.5,0.004595210266609484
22.39,0.0,629.333333333333,0.0045814588813251,6.444661058037336,-5.385737798536507,-2.944444444444514,-3.313986517166582e-06,2.883264789313928,-0.015644919617691544,0,18,4,2,0.9501412255925334,0.6477956527078472,0.31689794915878666,0.7456711285766916,0.8070735601129805,0.7456711285766916,0.8070735601129805,0.09158476658476658,0.19361179361179362,0.8015473412747145,0.08255528255528255,633.2777777777777,0.004598959197720814
22.39,0.0,632.0,0.00460564085426059,6.448889394146858,-5.380473454079965,-0.33333333333337123,-6.895005526929426e-07,2.9107650198926924,-0.0020192340112519247,0,18,4,2,0.9501412255925334,0.665172540832617,0.31689794915878666,0.7472061893650989,0.8100822792582586,0.7472061893650989,0.8100822792582586,0.42604422604422604,0.40171990171990174,0.8038806336730935,0.39471744471744474,630.611111111111,0.004588582293575151
22.39,0.0,636.5,0.00460564085426059,6.4559844179974615,-5.380473454079965,0.6944444444445139,8.529280342720134e-06,2.9314904037368654,0.00857137091013982,0,18,4,2,0.9501412255925334,0.665172540832617,0.31689794915878666,0.7488640550165787,0.8100822792582586,0.7488640550165787,0.8100822792582586,0.6831695331695332,0.9434889434889435,0.8048630725776741,0.8622850122850123,632.611111111111,0.004597580196615428
22.39,0.0,627.5,0.00460564085426059,6.441743671005939,-5.380473454079965,-1.305555555555486,9.372580127330402e-07,2.89003963604852,-0.0054127620587935965,0,18,4,2,0.9501412255925334,0.665172540832617,0.31689794915878666,0.7450571042613288,0.8100822792582586,0.7450571042613288,0.8100822792582586,0.22708845208845208,0.6246928746928747,0.8025297801792951,0.22113022113022113,632.0,0.004605640854260591
22.39,0.0,626.0,0.0045870824294015,6.439350371100098,-5.38451109330805,-2.8333333333333144,-3.0930708098484555e-06,2.871513600805339,-0.014985578080703332,0,18,4,2,0.9501412255925334,0.6526464447992141,0.31689794915878666,0.7441360677882844,0.8075647795652707,0.7441360677882844,0.8075647795652707,0.09588452088452089,0.2076167076167076,0.7999508780547709,0.08587223587223587,630.0,0.004599454712640894
22.39,0.0,625.5,0.00460564085426059,6.438551329906966,-5.380473454079965,-2.5,-5.431750796795146e-06,2.880828354339999,-0.014900798757452982,0,18,4,2,0.9501412255925334,0.665172540832617,0.31689794915878666,0.7437062507675304,0.8100822792582586,0.7437062507675304,0.8100822792582586,0.11044226044226044,0.10528255528255528,0.8010561218224241,0.08648648648648649,626.3333333333334,0.004599454712640894
22.34,0.0,623.5,0.0045730503494798205,6.435348765120091,-5.387574824202863,-0.8888888888888573,-3.369723948118495e-06,2.851296892900668,-0.00618839607081334,0,18,4,2,0.9441237873019772,0.6526464447992141,0.31689794915878666,0.7428466167260224,0.8055384993245732,0.7428466167260224,0.8055384993245732,0.3036855036855037,0.1904176904176904,0.7973719759302469,0.1945945945945946,625.0,0.004588591211047304
22.39,0.0,624.666666666667,0.0045994545904935605,6.437218174130258,-5.381817549800752,-0.8055555555554861,-1.0310439611718042e-06,2.873125967528312,-0.004341786088215782,0,18,4,2,0.9501412255925334,0.6606287608989316,0.31689794915878666,0.7432150313152401,0.8092840476482869,0.7432150313152401,0.8092840476482869,0.3254299754299754,0.3783783783783784,0.8000736829178435,0.2656019656019656,624.5555555555557,0.0045927152647446574
22.39,0.0,622.0,0.0045870824294015,6.432940092739179,-5.38451109330805,-1.0,-5.425437636021914e-06,2.853165271087733,-0.007964351320048024,0,18,4,2,0.9501412255925334,0.6526464447992141,0.31689794915878666,0.7422325924106594,0.8075647795652707,0.7422325924106594,0.8075647795652707,0.28083538083538084,0.10577395577395578,0.7977403905194645,0.1565110565110565,623.388888888889,0.0045865291231249605
22.29,0.0,621.0,0.00455905614852278,6.431331081933479,-5.390639661853263,-0.11111111111119953,-6.7330736617968005e-06,2.8311738682326464,-0.004705491374537685,0,18,4,2,0.937062507675304,0.6526464447992141,0.31689794915878666,0.7414343608006877,0.8040034385361661,0.7414343608006877,0.8040034385361661,0.4942260442260442,0.0746928746928747,0.7939334397642147,0.24742014742014742,622.5555555555557,0.004581864389472614
22.34,0.0,626.5,0.0045730503494798205,6.440148774336123,-5.387574824202863,0.3055555555554861,-9.071753648743058e-06,2.8650160439491077,-0.0042570450476278054,0,18,4,2,0.9441237873019772,0.6526464447992141,0.31689794915878666,0.7444430799459658,0.8055384993245732,0.7444430799459658,0.8055384993245732,0.5952088452088452,0.043366093366093365,0.7987228294240452,0.27014742014742016,623.1666666666666,0.004573062975801367
22.29,0.0,622.0,0.00455905614852278,6.432940092739179,-5.390639661853263,-0.16666666666662877,0.0,2.835732924381169,-0.0007691847850463951,0,18,4,2,0.937062507675304,0.6526464447992141,0.31689794915878666,0.7422325924106594,0.8040034385361661,0.7422325924106594,0.8040034385361661,0.4875307125307125,0.5006756756756757,0.7949158786687953,0.47616707616707615,623.1666666666666,0.0045637208821751275
22.39,0.0,620.0,0.0045870824294015,6.429719478039138,-5.38451109330805,-1.0,2.338679986946257e-06,2.84399110622893,-0.003124234940985904,0,18,4,2,0.9501412255925334,0.6526464447992141,0.31689794915878666,0.7409431413483974,0.8075647795652707,0.7409431413483974,0.8075647795652707,0.28083538083538084,0.7432432432432432,0.7966351467518114,0.32800982800982803,622.8333333333334,0.004573062975801367
22.29,0.0,621.5,0.00455905614852278,6.432135910950766,-5.390639661853263,-1.7777777777778283,-3.263856739531626e-06,2.8334533963069077,-0.010140324808349588,0,18,4,2,0.937062507675304,0.6526464447992141,0.31689794915878666,0.7417413729583692,0.8040034385361661,0.7417413729583692,0.8040034385361661,0.16756756756756758,0.1961916461916462,0.794424659216505,0.12223587223587223,621.1666666666666,0.00456839824214902
22.29,0.0,616.333333333333,0.00455346720904263,6.423787942719015,-5.391866312246713,-2.7777777777778283,-6.9997653648380675e-06,2.806453623173273,-0.016985114405170254,0,18,4,2,0.937062507675304,0.6477956527078472,0.31689794915878666,0.7398993000122804,0.8028981947685129,0.7398993000122804,0.8028981947685129,0.09735872235872235,0.0687960687960688,0.7907405133243276,0.07714987714987714,619.2777777777777,0.004566535262322304
22.29,0.0,609.0,0.00455067277669262,6.411818267709897,-5.392480193940568,-3.0833333333333712,-6.0682754514799e-06,2.7713597210058056,-0.01780405105617411,0,18,4,2,0.937062507675304,0.6470588235294118,0.31689794915878666,0.7370747881616112,0.8022841704531499,0.7370747881616112,0.8022841704531499,0.08673218673218673,0.0898034398034398,0.7868107577060052,0.0746928746928747,615.611111111111,0.004554398711419344
22.29,0.0,614.0,0.00455905614852278,6.419994928147142,-5.390639661853263,-1.7222222222221717,-4.65738725002017e-07,2.7992604751929866,-0.008134799297711659,0,18,4,2,0.937062507675304,0.6526464447992141,0.31689794915878666,0.7389782635392361,0.8040034385361661,0.7389782635392361,0.8040034385361661,0.17377149877149878,0.4143120393120393,0.7896352695566744,0.15294840294840295,613.111111111111,0.004554398711419344
