Temperature,Light,CO2,HumidityRatio,LOG_CO2,LOG_HR,GRAD_CO2,GRAD_HR,HRCO2,GRAD_HRCO2,FLAG_BusinessHour,HOUR(date),DAY(date),WEEKDAY(date),PERCENTILE(Temperature),PERCENTILE(Humidity),PERCENTILE(Light),PERCENTILE(CO2),PERCENTILE(HumidityRatio),PERCENTILE(LOG_CO2),PERCENTILE(LOG_HR),PERCENTILE(GRAD_CO2),PERCENTILE(GRAD_HR),PERCENTILE(HRCO2),PERCENTILE(GRAD_HRCO2),RMEAN_CO2,RMEAN_HR
23.7,481.8,824.0,0.0048167933677358,6.714170529909472,-5.335646848717533,7.467976190476179,6.712869320248897e-06,3.9690377350142994,0.042180321100484086,1,14,2,0,0.9825515947467167,0.7275797373358349,0.8622889305816135,0.6671669793621013,0.8562851782363977,0.6671669793621013,0.8562851782363977,1.0,0.9032258064516129,0.7050656660412759,0.9924098671726755,861.5011111111111,0.004851345087351793
23.7,475.25,832.0,0.0048241038367487395,6.723832440821209,-5.334130294758079,7.467976190476179,6.712869320248897e-06,4.013654392174951,0.042180321100484086,1,14,2,0,0.9825515947467167,0.7320825515947467,0.8547842401500938,0.6709193245778612,0.8585365853658536,0.6709193245778612,0.8585365853658536,1.0,0.9032258064516129,0.7103189493433396,0.9924098671726755,861.5011111111111,0.004851345087351793
23.7,469.0,845.333333333333,0.004842380755335629,6.7397310268890065,-5.330348787594341,7.467976190476179,6.712869320248897e-06,4.093425865177051,0.042180321100484086,1,14,2,0,0.9825515947467167,0.7384615384615385,0.8422138836772983,0.6786116322701689,0.8630393996247655,0.6786116322701689,0.8630393996247655,1.0,0.9032258064516129,0.724953095684803,0.9924098671726755,861.5011111111111,0.004851345087351793
23.7,464.0,852.4,0.00485590636128976,6.748055900224462,-5.3275595085060505,7.467976190476179,6.712869320248897e-06,4.139174582363392,0.042180321100484086,1,14,2,0,0.9825515947467167,0.7422138836772983,0.8255159474671669,0.6833020637898687,0.8671669793621013,0.6833020637898687,0.8671669793621013,1.0,0.9032258064516129,0.7317073170731707,0.9924098671726755,861.5011111111111,0.004851345087351793
23.7,464.0,861.0,0.00487710983719076,6.7580945044277305,-5.323202481041605,7.467976190476179,6.712869320248897e-06,4.199191569821244,0.042180321100484086,1,14,2,0,0.9825515947467167,0.751969981238274,0.8255159474671669,0.6883677298311445,0.873545966228893,0.6883677298311445,0.873545966228893,1.0,0.9032258064516129,0.7384615384615385,0.9924098671726755,861.5011111111111,0.004851345087351793
23.7,455.0,880.0,0.004892190768364,6.779921907472252,-5.320115065931435,7.467976190476179,6.712869320248897e-06,4.30512787616032,0.042180321100484086,1,14,2,0,0.9825515947467167,0.7553470919324577,0.8037523452157599,0.6971857410881801,0.8784240150093808,0.6971857410881801,0.8784240150093808,1.0,0.9032258064516129,0.7467166979362101,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,454.0,891.0,0.00484759441396992,6.792344427470809,-5.329272694199609,7.467976190476179,6.712869320248897e-06,4.319206622847199,0.042180321100484086,1,14,2,0,0.974108818011257,0.751969981238274,0.7930581613508443,0.7031894934333959,0.8645403377110694,0.7031894934333959,0.8645403377110694,1.0,0.9032258064516129,0.7485928705440901,0.9924098671726755,861.5011111111111,0.004851345087351793
23.64,458.0,897.6,0.0048750447811301,6.799724534768432,-5.323625988701675,7.467976190476179,6.712869320248897e-06,4.375840195542378,0.042180321100484086,1,14,2,0,0.9793621013133208,0.7557223264540338,0.8080675422138837,0.7080675422138837,0.8727954971857411,0.7080675422138837,0.8727954971857411,1.0,0.9032258064516129,0.7530956848030019,0.9924098671726755,861.5011111111111,0.004851345087351793
23.65,464.0,900.5,0.004891491589296229,6.802950164616011,-5.3202579935211505,7.467976190476179,6.712869320248897e-06,4.404788176161254,0.042180321100484086,1,14,2,0,0.9801125703564728,0.7624765478424015,0.8255159474671669,0.7125703564727955,0.8776735459662289,0.7125703564727955,0.8776735459662289,1.0,0.9032258064516129,0.7545966228893058,0.9924098671726755,861.5011111111111,0.004851345087351793
23.64,473.0,908.8,0.004897630243458229,6.8121250479668864,-5.319003814633292,7.467976190476179,6.712869320248897e-06,4.450966365254838,0.042180321100484086,1,14,2,0,0.9793621013133208,0.7651031894934334,0.850093808630394,0.7159474671669793,0.8803001876172608,0.7159474671669793,0.8803001876172608,1.0,0.9032258064516129,0.7568480300187618,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,464.0,918.0,0.00489665184522539,6.822197390620491,-5.319203604312053,7.467976190476179,6.712869320248897e-06,4.495126393916908,0.042180321100484086,1,14,2,0,0.974108818011257,0.7681050656660413,0.8255159474671669,0.7195121951219512,0.8795497185741088,0.7195121951219512,0.8795497185741088,1.0,0.9032258064516129,0.7602251407129456,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,498.4,925.2,0.00491046198855591,6.830009930357284,-5.316387250246439,7.467976190476179,6.712869320248897e-06,4.543159431811929,0.042180321100484086,1,14,2,0,0.974108818011257,0.7714821763602251,0.874671669793621,0.7257035647279549,0.8818011257035647,0.7257035647279549,0.8818011257035647,1.0,0.9032258064516129,0.7692307692307693,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,530.2,929.4,0.0049202748285747,6.834539216650878,-5.3143908905716,7.467976190476179,6.712869320248897e-06,4.5729034256773256,0.042180321100484086,1,14,2,0,0.974108818011257,0.775609756097561,0.8975609756097561,0.7283302063789868,0.8836772983114447,0.7283302063789868,0.8836772983114447,1.0,0.9032258064516129,0.774484052532833,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,533.6,936.4,0.00492754379701558,6.842042735616755,-5.312914630693677,7.467976190476179,6.712869320248897e-06,4.6141520115253885,0.042180321100484086,1,14,2,0,0.974108818011257,0.7782363977485929,0.89906191369606,0.7324577861163227,0.8840525328330207,0.7324577861163227,0.8840525328330207,1.0,0.9032258064516129,0.7793621013133208,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,524.25,950.0,0.0049293610654639,6.856461984594587,-5.312545900652297,7.467976190476179,6.712869320248897e-06,4.682893012190705,0.042180321100484086,1,14,2,0,0.974108818011257,0.7793621013133208,0.8930581613508443,0.7444652908067543,0.8844277673545966,0.7444652908067543,0.8844277673545966,1.0,0.9032258064516129,0.7898686679174484,0.9924098671726755,861.5011111111111,0.004851345087351793
23.625,498.666666666667,961.0,0.00494640574744149,6.8679744089702925,-5.3090940777762485,7.467976190476179,6.712869320248897e-06,4.753495923291272,0.042180321100484086,1,14,2,0,0.9786116322701689,0.7834896810506566,0.875046904315197,0.7525328330206379,0.8878048780487805,0.7525328330206379,0.8878048780487805,1.0,0.9032258064516129,0.798499061913696,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,516.333333333333,963.0,0.00493844756573873,6.870053411798126,-5.310704255119308,7.467976190476179,6.712869320248897e-06,4.755725005806396,0.042180321100484086,1,14,2,0,0.974108818011257,0.7829268292682927,0.8885553470919325,0.7544090056285179,0.8851782363977486,0.7544090056285179,0.8851782363977486,1.0,0.9032258064516129,0.7988742964352721,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,501.2,958.6,0.00494244570930318,6.865473886725531,-5.309894987440494,7.467976190476179,6.712869320248897e-06,4.737828456938028,0.042180321100484086,1,14,2,0,0.974108818011257,0.7842401500938087,0.8776735459662289,0.751031894934334,0.8863039399624766,0.751031894934334,0.8863039399624766,1.0,0.9032258064516129,0.7966228893058162,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,522.0,965.333333333333,0.00495843879351724,6.872473464837497,-5.306664347163953,7.467976190476179,6.712869320248897e-06,4.786546248675307,0.042180321100484086,1,14,2,0,0.974108818011257,0.7909943714821763,0.8923076923076924,0.7549718574108818,0.8885553470919325,0.7549718574108818,0.8885553470919325,1.0,0.9032258064516129,0.801125703564728,0.9924098671726755,861.5011111111111,0.004851345087351793
23.6,520.5,979.25,0.00496298243218165,6.8867869725459405,-5.305748422140977,7.467976190476179,6.712869320248897e-06,4.860000546713881,0.042180321100484086,1,14,2,0,0.974108818011257,0.7945590994371482,0.8917448405253283,0.7606003752345216,0.8893058161350844,0.7606003752345216,0.8893058161350844,1.0,0.9032258064516129,0.8093808630393996,0.9924098671726755,869.1694444444444,0.004857972400952377
23.6,505.28571428571405,978.428571428571,0.0049766137433226295,6.885947786142592,-5.303005590451212,7.189365079365075,6.923565700910853e-06,4.869261075430954,0.04107603142484839,1,14,2,0,0.974108818011257,0.8030018761726079,0.8818011257035647,0.7602251407129456,0.8908067542213883,0.7602251407129456,0.8908067542213883,0.9992409867172676,0.9055028462998103,0.8120075046904315,0.9889943074003795,876.4370634920634,0.004864770825992291
23.6,488.333333333333,983.0,0.0049766137433226295,6.890609120147166,-5.303005590451212,7.186388888888871,7.22327469753186e-06,4.892011309686144,0.04130260373195327,1,14,2,0,0.974108818011257,0.8030018761726079,0.8686679174484052,0.7622889305816135,0.8908067542213883,0.7622889305816135,0.8908067542213883,0.9988614800759014,0.9111954459203037,0.8146341463414634,0.9901328273244782,883.5481746031745,0.004871819532354198
23.6,512.0,992.6,0.00496570864699156,6.90032776315334,-5.305199263171947,7.267499999999984,7.199250572186098e-06,4.928962403003823,0.04172044157162347,1,14,2,0,0.974108818011257,0.7958724202626641,0.8857410881801125,0.7688555347091932,0.8896810506566604,0.7688555347091932,0.8896810506566604,0.9996204933586338,0.9092979127134725,0.8198874296435272,0.9920303605313093,890.8098412698412,0.004879217375387355
23.6,511.0,997.2,0.0049766137433226295,6.9049513516494025,-5.303005590451212,7.12833333333333,6.973428884896743e-06,4.9626792248413265,0.04098424066736728,1,14,2,0,0.974108818011257,0.8030018761726079,0.8848030018761726,0.7741088180112571,0.8908067542213883,0.7741088180112571,0.8908067542213883,0.9973434535104364,0.9066413662239089,0.8225140712945591,0.9882352941176471,898.0831746031745,0.004886218033498571
23.6166666666667,501.5,999.5,0.00498771842139186,6.907255153940455,-5.3007767039622955,6.875,7.455008632704322e-06,4.985224562181164,0.04030435099118446,1,14,2,0,0.9782363977485928,0.8056285178236398,0.8780487804878049,0.775984990619137,0.8926829268292683,0.775984990619137,0.8926829268292683,0.9946869070208728,0.9161290322580645,0.825891181988743,0.9867172675521821,905.0665079365078,0.004893164233157148
23.6666666666667,503.666666666667,1001.0,0.00501505086095386,6.90875477931522,-5.29531171585419,6.925000000000011,7.510176112055563e-06,5.0200659118148145,0.04064706136997476,1,14,2,0,0.9806754221388367,0.8093808630393996,0.8810506566604127,0.7771106941838649,0.8968105065666041,0.7771106941838649,0.8968105065666041,0.9950664136622391,0.916888045540797,0.8277673545966229,0.9874762808349146,911.8331746031745,0.004901128050763979
23.6,483.166666666667,1009.5,0.00499478974690881,6.9172104377528925,-5.299359960478492,7.138333333333321,6.941358914120538e-06,5.042240249504444,0.041222607819117574,1,14,2,0,0.974108818011257,0.8093808630393996,0.8634146341463415,0.7831144465290807,0.8930581613508443,0.7831144465290807,0.8930581613508443,0.9981024667931688,0.9058823529411765,0.8307692307692308,0.9893738140417457,918.9165079365079,0.004908184585381259
23.6,483.5,1019.0,0.0049988794929492295,6.926577033222725,-5.298541493072664,7.1299999999999955,6.995763952236198e-06,5.093858203315265,0.04132514032990864,1,14,2,0,0.974108818011257,0.8131332082551594,0.8641651031894935,0.7883677298311444,0.8945590994371482,0.7883677298311444,0.8945590994371482,0.9977229601518026,0.9070208728652751,0.8333958724202627,0.9905123339658444,926.1098412698411,0.00491501076859222
23.6,473.0,1021.0,0.00501114905119468,6.928537818164665,-5.296090038646542,7.023611111111165,7.155695414875866e-06,5.116383181269768,0.04104994825843766,1,14,2,0,0.974108818011257,0.8189493433395872,0.850093808630394,0.7906191369606004,0.8956848030018761,0.7906191369606004,0.8956848030018761,0.9958254269449716,0.9085388994307401,0.8356472795497186,0.9886148007590133,933.1765079365078,0.004922176113285732
23.6,470.333333333333,1024.66666666667,0.00502326760476436,6.932122635430435,-5.293674639749533,6.930753968253953,6.855564350320871e-06,5.147174872348564,0.04039999356923696,1,14,2,0,0.974108818011257,0.8266416510318949,0.8476547842401501,0.7936210131332082,0.90093808630394,0.7936210131332082,0.90093808630394,0.9954459203036053,0.9047438330170778,0.8397748592870544,0.9870967741935484,940.1570634920635,0.004929322159421972
23.6,480.142857142857,1030.42857142857,0.00501374584466786,6.937730083448358,-5.295571969667618,6.6779761904761585,6.273223143944077e-06,5.1663069682270315,0.03864171065230071,1,15,2,0,0.974108818011257,0.8221388367729832,0.8604127579737336,0.7981238273921201,0.8960600375234522,0.7981238273921201,0.8960600375234522,0.9893738140417457,0.8990512333965844,0.8409005628517824,0.9829222011385199,947.0380158730158,0.0049358872419863736
23.575,464.0,1026.25,0.0050035447484533604,6.933666660766638,-5.297608668043485,6.281944444444491,5.559969449536739e-06,5.134887798100261,0.036070810260806496,1,15,2,0,0.9696060037523452,0.8189493433395872,0.8255159474671669,0.7939962476547843,0.8953095684803002,0.7939962476547843,0.8953095684803002,0.9848197343453511,0.8918406072106262,0.8378986866791744,0.9757115749525617,953.5130158730158,0.00494186860570986
23.54,474.4,1028.0,0.00499653801060323,6.93537044601511,-5.299010004245509,6.084444444444443,5.726257806641655e-06,5.13644107490012,0.035412374949503,1,15,2,0,0.9692307692307692,0.8228893058161351,0.8544090056285178,0.7951219512195122,0.8934333958724202,0.7951219512195122,0.8934333958724202,0.9795066413662239,0.8941176470588236,0.8386491557223265,0.9734345351043643,959.6019047619047,0.004947007180885447
23.6,470.0,1034.8,0.00504532457442066,6.941963450311874,-5.289293291384648,6.281666666666638,5.644585568912765e-06,5.220901869610499,0.03646443051167125,1,15,2,0,0.974108818011257,0.8388367729831144,0.8467166979362102,0.8033771106941838,0.9076923076923077,0.8033771106941838,0.9076923076923077,0.9844402277039849,0.8929791271347248,0.8450281425891182,0.977988614800759,965.6819047619047,0.0049533211213231435
23.525,454.0,1055.5,0.00502636675819462,6.961769867288376,-5.293057870339507,6.162500000000023,4.530431280277969e-06,5.3053301132744215,0.034880597770507116,1,15,2,0,0.9688555347091933,0.8405253283302064,0.7930581613508443,0.8178236397748593,0.9028142589118199,0.8178236397748593,0.9028142589118199,0.9821631878557875,0.8766603415559773,0.8562851782363977,0.9715370018975332,972.165238095238,0.004958296352023273
23.5,454.0,1055.25,0.0050147597241768,6.961532984662608,-5.295369770146376,5.570833333333326,4.8951558285405955e-06,5.291825198937568,0.032286037469884565,1,15,2,0,0.9673545966228893,0.8388367729831144,0.7930581613508443,0.8172607879924954,0.8964352720450282,0.8172607879924954,0.8964352720450282,0.966223908918406,0.8838709677419355,0.8540337711069418,0.9555977229601518,978.0069047619047,0.004962381983883699
23.5,454.0,1050.0,0.00501873480786954,6.956545443151569,-5.2945774073483465,5.210833333333312,5.247173677317644e-06,5.269671548263017,0.030842828277438006,1,15,2,0,0.9673545966228893,0.8405253283302064,0.7930581613508443,0.8127579737335835,0.8984990619136961,0.8127579737335835,0.8984990619136961,0.9574952561669829,0.888045540796964,0.850656660412758,0.9518026565464895,983.3069047619047,0.004968086663680354
23.5,454.0,1051.25,0.00501873480786954,6.957735211287158,-5.2945774073483465,5.112500000000011,4.515554088545953e-06,5.275944966772854,0.029717593144009236,1,15,2,0,0.9673545966228893,0.8405253283302064,0.7930581613508443,0.8142589118198874,0.8984990619136961,0.8142589118198874,0.8984990619136961,0.9552182163187856,0.8759013282732447,0.851031894934334,0.9468690702087287,988.4285714285713,0.004972876331238335
23.5,445.0,1053.6,0.00501873480786954,6.959968150429071,-5.2945774073483465,4.99666666666667,4.139129716410582e-06,5.287738993571347,0.02882098403102562,1,15,2,0,0.9673545966228893,0.8405253283302064,0.7726078799249531,0.8153846153846154,0.8984990619136961,0.8153846153846154,0.8984990619136961,0.9533206831119545,0.8664136622390892,0.8529080675422139,0.9442125237191651,993.5319047619047,0.004977117771857446
23.5,439.0,1055.5,0.00501873480786954,6.961769867288376,-5.2945774073483465,4.728333333333353,4.128412146591973e-06,5.2972745897063,0.02751187834454516,1,15,2,0,0.9673545966228893,0.8405253283302064,0.7332082551594746,0.8178236397748593,0.8984990619136961,0.8178236397748593,0.8984990619136961,0.9468690702087287,0.866034155597723,0.8551594746716698,0.9392789373814042,998.4219047619047,0.004981154590671156
23.5,444.25,1055.0,0.00502325200960961,6.961296045910167,-5.293677744338057,4.521666666666647,4.010488721797878e-06,5.299530870138138,0.02641155691939856,1,15,2,0,0.9673545966228893,0.8427767354596623,0.7718574108818012,0.8168855534709193,0.900562851782364,0.8168855534709193,0.900562851782364,0.9377609108159393,0.8637571157495256,0.8555347091932458,0.9332068311195446,1002.9885714285714,0.00498537459615063
23.445,454.75,1059.5,0.00502449114747957,6.965552377708354,-5.293431094347731,4.414999999999964,3.5222767455697634e-06,5.323448370754605,0.025433712068561487,1,15,2,0,0.9654784240150094,0.8540337711069418,0.8020637898686679,0.8206378986866791,0.901313320825516,0.8206378986866791,0.901313320825516,0.9316888045540797,0.850853889943074,0.8589118198874296,0.9290322580645162,1007.465238095238,0.004989175568114752
23.39,455.8,1060.0,0.005017582274385229,6.966024187106113,-5.294807079942373,4.463333333333253,3.1822627524278994e-06,5.318637210848343,0.02537186929599633,1,15,2,0,0.9634146341463414,0.8570356472795497,0.8041275797373358,0.8213883677298311,0.8975609756097561,0.8213883677298311,0.8975609756097561,0.9343453510436432,0.8409867172675521,0.8577861163227017,0.92865275142315,1011.8185714285713,0.004992419149641769
23.39,451.6,1073.6,0.005021172116350729,6.978772766217417,-5.294091883219992,4.429999999999893,3.0906561703661697e-06,5.390730384114143,0.02515869341823196,1,15,2,0,0.9634146341463414,0.8596622889305816,0.7819887429643527,0.8318949343339587,0.899812382739212,0.8318949343339587,0.899812382739212,0.9324478178368122,0.8379506641366223,0.8652908067542214,0.927134724857685,1016.3919047619045,0.004995540093619607
23.39,451.6,1078.6,0.005021172116350729,6.983419182903127,-5.294091883219992,4.143333333333317,2.7762903299344797e-06,5.415836244695896,0.023455572783150913,1,15,2,0,0.9634146341463414,0.8596622889305816,0.7819887429643527,0.8367729831144465,0.899812382739212,0.8367729831144465,0.899812382739212,0.916888045540797,0.8265654648956356,0.8675422138836772,0.9187855787476281,1020.6785714285711,0.0049986004619825015
23.39,454.75,1081.0,0.005021172116350729,6.985641817639208,-5.294091883219992,3.9833333333333485,2.692159014446461e-06,5.427887057775139,0.022599069114414227,1,15,2,0,0.9634146341463414,0.8596622889305816,0.8020637898686679,0.8386491557223265,0.899812382739212,0.8386491557223265,0.899812382739212,0.9077798861480076,0.8235294117647058,0.8697936210131332,0.9130929791271347,1024.678571428571,0.005001092674279476
23.39,454.75,1082.0,0.00502521073769626,6.9865664594064265,-5.293287888066363,4.1538888888889005,3.276721077652856e-06,5.437278018187354,0.02408036243654177,1,15,2,0,0.9634146341463414,0.8624765478424015,0.8020637898686679,0.8393996247654785,0.9020637898686679,0.8393996247654785,0.9020637898686679,0.9180265654648956,0.8447817836812144,0.8709193245778611,0.9222011385199241,1028.6452380952378,0.005003984780011394
23.39,457.5,1088.83333333333,0.00505228580200481,6.992862065612693,-5.287914504042406,4.258333333333326,3.3421806918459626e-06,5.501097190749554,0.024721719399956044,1,15,2,0,0.9634146341463414,0.8784240150093808,0.8067542213883677,0.8450281425891182,0.9099437148217636,0.8450281425891182,0.9099437148217636,0.9235294117647059,0.8470588235294118,0.8795497185741088,0.9252371916508539,1032.986349206349,0.005007646116434782
23.37,464.0,1090.6,0.005049129542326371,6.994483282491961,-5.288539418408079,3.866944444444357,2.8503116686158167e-06,5.506580678861139,0.02228448266569183,1,15,2,0,0.9609756097560975,0.8812382739212008,0.8255159474671669,0.8461538461538461,0.9080675422138836,0.8461538461538461,0.9080675422138836,0.9024667931688805,0.8292220113851992,0.8803001876172608,0.9096774193548387,1037.1619047619045,0.005010669141395086
23.39,464.0,1086.0,0.005043310383489479,6.990256500493881,-5.289692590391173,3.6803571428570194,2.7288540383999145e-06,5.4770350764695745,0.021264034405299892,1,15,2,0,0.9634146341463414,0.873545966228893,0.8255159474671669,0.8416510318949343,0.9058161350844278,0.8416510318949343,0.9058161350844278,0.8944971537001898,0.8246679316888046,0.8769230769230769,0.8990512333965844,1040.7202380952376,0.005013346739772014
23.373333333333303,464.0,1092.5,0.00506001703431877,6.996223926969745,-5.286385429222269,3.9136904761904816,3.03023711002888e-06,5.528068609993256,0.02280591190405179,1,15,2,0,0.9613508442776736,0.8840525328330207,0.8255159474671669,0.8491557223264541,0.9129455909943714,0.8491557223264541,0.9129455909943714,0.9043643263757116,0.8364326375711575,0.8851782363977486,0.9149905123339659,1044.5226190476185,0.005016126849471886
23.39,471.5,1103.75,0.005075024678928171,7.006468751918169,-5.28342389122312,3.8775000000000546,3.119637968188472e-06,5.601558489366968,0.022720891784244746,1,15,2,0,0.9634146341463414,0.8874296435272045,0.84859287054409,0.8547842401500938,0.9181988742964353,0.8547842401500938,0.9181988742964353,0.9032258064516129,0.8390891840607211,0.8975609756097561,0.9138519924098671,1048.5476190476186,0.0050194072139920715
23.323333333333302,475.666666666667,1104.5,0.0050544759894773,7.0071480228601715,-5.287481093707432,3.636666666666656,2.9910649546010908e-06,5.582668730377677,0.021380066941669273,1,15,2,0,0.9585365853658536,0.8874296435272045,0.8551594746716698,0.8560975609756097,0.9106941838649155,0.8560975609756097,0.9106941838649155,0.8910815939278938,0.8345351043643264,0.8934333958724202,0.9009487666034156,1052.2776190476186,0.005022366125408263
23.365,471.5,1103.5,0.00506731029811295,7.006242225696791,-5.284945115343671,3.6466666666667606,2.4534556226749223e-06,5.5917769139676405,0.02088426669584864,1,15,2,0,0.9604127579737336,0.8874296435272045,0.84859287054409,0.8544090056285178,0.9148217636022514,0.8544090056285178,0.9148217636022514,0.8929791271347248,0.8170777988614801,0.8964352720450282,0.8960151802656546,1055.820952380952,0.005025389343901274
23.29,467.75,1112.0,0.00504422920396206,7.013915474810528,-5.289510420999488,3.619444444444639,1.6127315986217555e-06,5.609182874805811,0.019889558251033,1,15,2,0,0.9450281425891182,0.8874296435272045,0.8373358348968105,0.8596622889305816,0.9063789868667917,0.8596622889305816,0.9063789868667917,0.8895635673624288,0.7851992409867172,0.89906191369606,0.888045540796964,1059.5709523809521,0.005027273036653613
23.306666666666697,466.5,1105.66666666667,0.005055303974300989,7.008203750278946,-5.287317294924766,3.319444444444457,2.089662812841328e-06,5.589481094252144,0.018923377351793835,1,15,2,0,0.9568480300187617,0.8898686679174485,0.8356472795497186,0.8570356472795497,0.9110694183864916,0.8570356472795497,0.9110694183864916,0.8732447817836813,0.8026565464895635,0.8953095684803002,0.8747628083491461,1063.0598412698412,0.005028614807098517
23.29,464.0,1104.0,0.0050799164023321705,7.00669522683704,-5.282460473760977,3.211666666666588,2.769392746771425e-06,5.6082277081747165,0.019123531000674987,1,15,2,0,0.9450281425891182,0.89812382739212,0.8255159474671669,0.8551594746716698,0.9210131332082552,0.8551594746716698,0.9210131332082552,0.8690702087286527,0.8261859582542694,0.898311444652908,0.8777988614800759,1066.209841269841,0.005031452362279296
